          k03DCutoffRatio                     ReB0                     ImB0
       0.0508502834278093          1.4396690256204                        0
       0.0525175058352785         1.43981329497351                        0
       0.0541847282427477          1.4399622576614                        0
       0.0558519506502169          1.4401159174652                        0
       0.0575191730576861         1.44027427828749                        0
       0.0591863954651553         1.44043734415253                        0
        0.060853617872624         1.44060511920662                        0
       0.0625208402800932         1.44077760771843                        0
       0.0641880626875624         1.44095481407929                        0
       0.0658552850950316         1.44113674280358                        0
       0.0675225075025008         1.44132339852905                        0
         0.06918972990997         1.44151478601722                        0
       0.0708569523174392          1.4417109101537                        0
       0.0725241747249084         1.44191177594863                        0
       0.0741913971323775         1.44211738853702                        0
       0.0758586195398467          1.4423277531792                        0
       0.0775258419473159         1.44254287526123                        0
       0.0791930643547851         1.44276276029528                        0
       0.0808602867622543         1.44298741392012                        0
       0.0825275091697231         1.44321684190154                        0
       0.0841947315771923          1.4434510501328                        0
       0.0858619539846615         1.44369004463512                        0
       0.0875291763921306         1.44393383155814                        0
       0.0891963987995998         1.44418241718041                        0
        0.090863621207069         1.44443580790992                        0
       0.0925308436145382         1.44469401028456                        0
       0.0941980660220074         1.44495703097269                        0
       0.0958652884294766         1.44522487677363                        0
       0.0975325108369458         1.44549755461826                        0
        0.099199733244415         1.44577507156952                        0
        0.100866955651884         1.44605743482302                        0
        0.102534178059353          1.4463446517076                        0
        0.104201400466822         1.44663672968592                        0
        0.105868622874291         1.44693367635507                        0
        0.107535845281761         1.44723549944719                        0
         0.10920306768923          1.4475422068301                        0
        0.110870290096699         1.44785380650791                        0
        0.112537512504168         1.44817030662171                        0
        0.114204734911637         1.44849171545021                        0
        0.115871957319106         1.44881804141043                        0
        0.117539179726576         1.44914929305838                        0
        0.119206402134045         1.44948547908977                        0
        0.120873624541514         1.44982660834072                        0
        0.122540846948983         1.45017268978849                        0
        0.124208069356452         1.45052373255222                        0
        0.125875291763921         1.45087974589369                        0
         0.12754251417139         1.45124073921808                        0
         0.12920973657886         1.45160672207475                        0
        0.130876958986329         1.45197770415806                        0
        0.132544181393798         1.45235369530813                        0
        0.134211403801267         1.45273470551173                        0
        0.135878626208736         1.45312074490304                        0
        0.137545848616206         1.45351182376458                        0
        0.139213071023675         1.45390795252801                        0
        0.140880293431144         1.45430914177505                        0
        0.142547515838613         1.45471540223836                        0
        0.144214738246082         1.45512674480246                        0
        0.145881960653551         1.45554318050465                        0
         0.14754918306102         1.45596472053594                        0
        0.149216405468489         1.45639137624204                        0
        0.150883627875959         1.45682315912427                        0
        0.152550850283428         1.45726008084063                        0
        0.154218072690897         1.45770215320673                        0
        0.155885295098366         1.45814938819685                        0
        0.157552517505835         1.45860179794498                        0
        0.159219739913305         1.45905939474584                        0
        0.160886962320774         1.45952219105597                        0
        0.162554184728243         1.45999019949484                        0
        0.164221407135712          1.4604634328459                        0
        0.165888629543181         1.46094190405775                        0
         0.16755585195065         1.46142562624527                        0
        0.169223074358119         1.46191461269074                        0
        0.170890296765589         1.46240887684507                        0
        0.172557519173058         1.46290843232895                        0
        0.174224741580527          1.4634132929341                        0
        0.175891963987996         1.46392347262445                        0
        0.177559186395465         1.46443898553745                        0
        0.179226408802935         1.46495984598529                        0
        0.180893631210404         1.46548606845623                        0
        0.182560853617872         1.46601766761585                        0
        0.184228076025342         1.46655465830845                        0
        0.185895298432811         1.46709705555836                        0
         0.18756252084028         1.46764487457131                        0
        0.189229743247749         1.46819813073582                        0
        0.190896965655218         1.46875683962464                        0
        0.192564188062688         1.46932101699613                        0
        0.194231410470157         1.46989067879578                        0
        0.195898632877626         1.47046584115763                        0
        0.197565855285095         1.47104652040581                        0
        0.199233077692564         1.47163273305604                        0
        0.200900300100034          1.4722244958172                        0
        0.202567522507502         1.47282182559286                        0
        0.204234744914972         1.47342473948292                        0
        0.205901967322441         1.47403325478517                        0
         0.20756918972991           1.474647388997                        0
        0.209236412137379           1.475267159817                        0
        0.210903634544848         1.47589258514671                        0
        0.212570856952317         1.47652368309229                        0
        0.214238079359787         1.47716047196629                        0
        0.215905301767256          1.4778029702894                        0
        0.217572524174725         1.47845119679227                        0
        0.219239746582194         1.47910517041732                        0
        0.220906968989663         1.47976491032057                        0
        0.222574191397132         1.48043043587357                        0
        0.224241413804601         1.48110176666523                        0
        0.225908636212071         1.48177892250385                        0
         0.22757585861954         1.48246192341899                        0
        0.229243081027009         1.48315078966353                        0
        0.230910303434478         1.48384554171566                        0
        0.232577525841947         1.48454620028098                        0
        0.234244748249417          1.4852527862945                        0
        0.235911970656886         1.48596532092284                        0
        0.237579193064355         1.48668382556636                        0
        0.239246415471824          1.4874083218613                        0
        0.240913637879293         1.48813883168204                        0
        0.242580860286762         1.48887537714334                        0
        0.244248082694231         1.48961798060261                        0
          0.2459153051017         1.49036666466223                        0
         0.24758252750917         1.49112145217191                        0
        0.249249749916639         1.49188236623108                        0
        0.250916972324108         1.49264943019129                        0
        0.252584194731577          1.4934226676587                        0
        0.254251417139046         1.49420210249659                        0
        0.255918639546516         1.49498775882783                        0
        0.257585861953985         1.49577966103755                        0
        0.259253084361454         1.49657783377568                        0
        0.260920306768923         1.49738230195963                        0
        0.262587529176392         1.49819309077702                        0
        0.264254751583861         1.49901022568835                        0
         0.26592197399133         1.49983373242985                        0
          0.2675891963988         1.50066363701626                        0
        0.269256418806269          1.5014999657437                        0
        0.270923641213738         1.50234274519259                        0
        0.272590863621207         1.50319200223063                        0
        0.274258086028676         1.50404776401574                        0
        0.275925308436145         1.50491005799917                        0
        0.277592530843615         1.50577891192858                        0
        0.279259753251084         1.50665435385116                        0
        0.280926975658553         1.50753641211685                        0
        0.282594198066022         1.50842511538157                        0
        0.284261420473491         1.50932049261054                        0
         0.28592864288096         1.51022257308158                        0
        0.287595865288429         1.51113138638856                        0
        0.289263087695899         1.51204696244481                        0
        0.290930310103368         1.51296933148668                        0
        0.292597532510837         1.51389852407705                        0
        0.294264754918306         1.51483457110898                        0
        0.295931977325775         1.51577750380938                        0
        0.297599199733245         1.51672735374274                        0
        0.299266422140714         1.51768415281496                        0
        0.300933644548183         1.51864793327716                        0
        0.302600866955652         1.51961872772963                        0
        0.304268089363121         1.52059656912582                        0
         0.30593531177059         1.52158149077634                        0
        0.307602534178059         1.52257352635313                        0
        0.309269756585528         1.52357270989363                        0
        0.310936978992998         1.52457907580497                        0
        0.312604201400467         1.52559265886837                        0
        0.314271423807936         1.52661349424347                        0
        0.315938646215405         1.52764161747281                        0
        0.317605868622874         1.52867706448636                        0
        0.319273091030344         1.52971987160613                        0
        0.320940313437813         1.53077007555085                        0
        0.322607535845282         1.53182771344074                        0
        0.324274758252751         1.53289282280234                        0
         0.32594198066022         1.53396544157342                        0
        0.327609203067689         1.53504560810804                        0
        0.329276425475158         1.53613336118156                        0
        0.330943647882628         1.53722873999586                        0
        0.332610870290097          1.5383317841846                        0
        0.334278092697566         1.53944253381855                        0
        0.335945315105035         1.54056102941104                        0
        0.337612537512504         1.54168731192351                        0
        0.339279759919974         1.54282142277109                        0
        0.340946982327443         1.54396340382837                        0
        0.342614204734911          1.5451132974352                        0
        0.344281427142381         1.54627114640261                        0
         0.34594864954985         1.54743699401886                        0
        0.347615871957319         1.54861088405551                        0
        0.349283094364788         1.54979286077371                        0
        0.350950316772257         1.55098296893054                        0
        0.352617539179727         1.55218125378543                        0
        0.354284761587196         1.55338776110673                        0
        0.355951983994665         1.55460253717844                        0
        0.357619206402134         1.55582562880695                        0
        0.359286428809603         1.55705708332802                        0
        0.360953651217073         1.55829694861376                        0
        0.362620873624541         1.55954527307985                        0
        0.364288096032011         1.56080210569283                        0
         0.36595531843948         1.56206749597751                        0
        0.367622540846949         1.56334149402452                        0
        0.369289763254418         1.56462415049807                        0
        0.370956985661887         1.56591551664373                        0
        0.372624208069356         1.56721564429643                        0
        0.374291430476826         1.56852458588859                        0
        0.375958652884295          1.5698423944584                        0
        0.377625875291764         1.57116912365822                        0
        0.379293097699233         1.57250482776323                        0
        0.380960320106702         1.57384956168008                        0
        0.382627542514171         1.57520338095586                        0
         0.38429476492164         1.57656634178717                        0
         0.38596198732911         1.57793850102933                        0
        0.387629209736579         1.57931991620581                        0
        0.389296432144048         1.58071064551782                        0
        0.390963654551517         1.58211074785407                        0
        0.392630876958986         1.58352028280078                        0
        0.394298099366456         1.58493931065175                        0
        0.395965321773925         1.58636789241877                        0
        0.397632544181394         1.58780608984214                        0
        0.399299766588863         1.58925396540139                        0
        0.400966988996332         1.59071158232627                        0
        0.402634211403801         1.59217900460789                        0
         0.40430143381127         1.59365629701014                        0
        0.405968656218739         1.59514352508124                        0
        0.407635878626209         1.59664075516561                        0
        0.409303101033678         1.59814805441597                        0
        0.410970323441147         1.59966549080556                        0
        0.412637545848616         1.60119313314079                        0
        0.414304768256085         1.60273105107398                        0
        0.415971990663555         1.60427931511644                        0
        0.417639213071024          1.6058379966518                        0
        0.419306435478493         1.60740716794958                        0
        0.420973657885962          1.6089869021791                        0
        0.422640880293431          1.6105772734236                        0
          0.4243081027009         1.61217835669468                        0
        0.425975325108369         1.61379022794705                        0
        0.427642547515839         1.61541296409358                        0
        0.429309769923308         1.61704664302065                        0
        0.430976992330777          1.6186913436038                        0
        0.432644214738246         1.62034714572379                        0
        0.434311437145715         1.62201413028287                        0
        0.435978659553184         1.62369237922153                        0
        0.437645881960654         1.62538197553547                        0
        0.439313104368123         1.62708300329308                        0
        0.440980326775592         1.62879554765313                        0
        0.442647549183061         1.63051969488297                        0
         0.44431477159053          1.6322555323771                        0
        0.445981993997999         1.63400314867605                        0
        0.447649216405468         1.63576263348578                        0
        0.449316438812938         1.63753407769747                        0
        0.450983661220407         1.63931757340773                        0
        0.452650883627876         1.64111321393924                        0
        0.454318106035345         1.64292109386191                        0
        0.455985328442814         1.64474130901444                        0
        0.457652550850284         1.64657395652643                        0
        0.459319773257753          1.6484191348409                        0
        0.460986995665222         1.65027694373743                        0
        0.462654218072691         1.65214748435572                        0
         0.46432144048016         1.65403085921977                        0
        0.465988662887629         1.65592717226254                        0
        0.467655885295098         1.65783652885124                        0
        0.469323107702567         1.65975903581316                        0
        0.470990330110037         1.66169480146217                        0
        0.472657552517506         1.66364393562571                        0
        0.474324774924975         1.66560654967255                        0
        0.475991997332444         1.66758275654116                        0
        0.477659219739913         1.66957267076868                        0
        0.479326442147383         1.67157640852069                        0
        0.480993664554852         1.67359408762163                        0
        0.482660886962321         1.67562582758597                        0
         0.48432810936979         1.67767174965013                        0
        0.485995331777259         1.67973197680516                        0
        0.487662554184728         1.68180663383028                        0
        0.489329776592197         1.68389584732715                        0
        0.490996998999667         1.68599974575506                        0
        0.492664221407136         1.68811845946698                        0
        0.494331443814605         1.69025212074649                        0
        0.495998666222074         1.69240086384563                        0
        0.497665888629543         1.69456482502378                        0
        0.499333111037013         1.69674414258738                        0
        0.501000333444482         1.69893895693085                        0
        0.502667555851951         1.70114941057839                        0
         0.50433477825942         1.70337564822696                        0
        0.506002000666889         1.70561781679034                        0
        0.507669223074358         1.70787606544494                        0
        0.509336445481827          1.7101505456738                        0
        0.511003667889296          1.7124414113178                        0
        0.512670890296766         1.71474881862217                        0
        0.514338112704235         1.71707292628726                        0
        0.516005335111704         1.71941389552006                        0
        0.517672557519173         1.72177189008715                        0
        0.519339779926642         1.72414707636906                        0
        0.521007002334112         1.72653962341609                        0
        0.522674224741581         1.72894970300569                        0
         0.52434144714905         1.73137748970145                        0
        0.526008669556519         1.73382316091364                        0
        0.527675891963988         1.73628689696155                        0
        0.529343114371457         1.73876888113754                        0
        0.531010336778926         1.74126929977282                        0
        0.532677559186395         1.74378834230525                        0
        0.534344781593865         1.74632620134898                        0
        0.536012004001334          1.7488830727661                        0
        0.537679226408803         1.75145915574043                        0
        0.539346448816272         1.75405465285336                        0
        0.541013671223741         1.75666977016204                        0
        0.542680893631211         1.75930471727976                        0
        0.544348116038679         1.76195970745882                        0
        0.546015338446149         1.76463495767578                        0
        0.547682560853618         1.76733068871937                        0
        0.549349783261087         1.77004712528103                        0
        0.551017005668556         1.77278449604814                        0
        0.552684228076025         1.77554303380025                        0
        0.554351450483495         1.77832297550816                        0
        0.556018672890964         1.78112456243616                        0
        0.557685895298433         1.78394804024744                        0
        0.559353117705902          1.7867936591128                        0
        0.561020340113371         1.78966167382291                        0
        0.562687562520841         1.79255234390401                        0
        0.564354784928309         1.79546593373745                        0
        0.566022007335778          1.7984027126831                        0
        0.567689229743248          1.8013629552067                        0
        0.569356452150717         1.80434694101149                        0
        0.571023674558186         1.80735495517416                        0
        0.572690896965655         1.81038728828534                        0
        0.574358119373124         1.81344423659479                        0
        0.576025341780594         1.81652610216153                        0
        0.577692564188063         1.81963319300908                        0
        0.579359786595532         1.82276582328601                        0
        0.581027009003001         1.82592431343209                        0
         0.58269423141047         1.82910899035018                        0
        0.584361453817939         1.83232018758417                        0
        0.586028676225408         1.83555824550326                        0
        0.587695898632878         1.83882351149275                        0
        0.589363121040347         1.84211634015171                        0
        0.591030343447816         1.84543709349784                        0
        0.592697565855285         1.84878614117977                        0
        0.594364788262754         1.85216386069718                        0
        0.596032010670223         1.85557063762907                        0
        0.597699233077693         1.85900686587063                        0
        0.599366455485162         1.86247294787895                        0
        0.601033677892631         1.86596929492816                        0
          0.6027009003001         1.86949632737424                        0
        0.604368122707569         1.87305447493017                        0
        0.606035345115038         1.87664417695174                        0
        0.607702567522507         1.88026588273461                        0
        0.609369789929977         1.88392005182314                        0
        0.611037012337446         1.88760715433159                        0
        0.612704234744915         1.89132767127823                        0
        0.614371457152384         1.89508209493309                        0
        0.616038679559853         1.89887092917998                        0
        0.617705901967323         1.90269468989346                        0
        0.619373124374792         1.90655390533163                        0
        0.621040346782261         1.91044911654543                        0
         0.62270756918973         1.91438087780542                        0
        0.624374791597199         1.91834975704682                        0
        0.626042014004668         1.92235633633395                        0
        0.627709236412137         1.92640121234493                        0
        0.629376458819606         1.93048499687782                        0
        0.631043681227076         1.93460831737936                        0
        0.632710903634545         1.93877181749755                        0
        0.634378126042014         1.94297615765935                        0
        0.636045348449483         1.94722201567499                        0
        0.637712570856952         1.95151008737024                        0
        0.639379793264422          1.9558410872485                        0
        0.641047015671891         1.96021574918407                        0
         0.64271423807936         1.96463482714879                        0
        0.644381460486829         1.96909909597376                        0
        0.646048682894298         1.97360935214829                        0
        0.647715905301767          1.9781664146584                        0
        0.649383127709236         1.98277112586722                        0
        0.651050350116706         1.98742435243979                        0
        0.652717572524175         1.99212698631517                        0
        0.654384794931644         1.99687994572876                        0
        0.656052017339113         2.00168417628799                        0
        0.657719239746582         2.00654065210493                        0
        0.659386462154052         2.01145037698931                        0
        0.661053684561521         2.01641438570626                        0
         0.66272090696899         2.02143374530272                        0
        0.664388129376459         2.02650955650745                        0
        0.666055351783928         2.03164295520952                        0
        0.667722574191397         2.03683511402064                        0
        0.669389796598866         2.04208724392747                        0
        0.671057019006335         2.04740059603997                        0
        0.672724241413805         2.05277646344288                        0
        0.674391463821274         2.05821618315786                        0
        0.676058686228743         2.06372113822422                        0
        0.677725908636212         2.06929275990746                        0
        0.679393131043681         2.07493253004496                        0
        0.681060353451151         2.08064198353954                        0
         0.68272757585862         2.08642271101234                        0
        0.684394798266089         2.09227636162771                        0
        0.686062020673558         2.09820464610365                        0
        0.687729243081027         2.10420933992317                        0
        0.689396465488496         2.11029228676291                        0
        0.691063687895965         2.11645540215736                        0
        0.692730910303434         2.12270067741864                        0
        0.694398132710904         2.12903018383387                        0
        0.696065355118373         2.13544607716463                        0
        0.697732577525842         2.14195060247518                        0
        0.699399799933311         2.14854609931941                        0
         0.70106702234078         2.15523500731953                        0
         0.70273424474825         2.16201987217295                        0
        0.704401467155718         2.16890335212847                        0
        0.706068689563188         2.17588822497693                        0
        0.707735911970657         2.18297739560718                        0
        0.709403134378126         2.19017390418411                        0
        0.711070356785595         2.19748093501235                        0
        0.712737579193064         2.20490182615691                        0
        0.714404801600534         2.21244007990192                        0
        0.716072024008003         2.22009937413421                        0
        0.717739246415472         2.22788357476339                        0
        0.719406468822941         2.23579674928241                        0
         0.72107369123041         2.24384318160908                        0
         0.72274091363788          2.2520273883554                        0
        0.724408136045348         2.26035413669618                        0
        0.726075358452817         2.26882846403317                        0
        0.727742580860287          2.2774556996796                        0
        0.729409803267756         2.28624148882434                        0
        0.731077025675225          2.2951918190748                        0
        0.732744248082694         2.30431304992529                        0
        0.734411470490163         2.31361194555407                        0
        0.736078692897633         2.32309571141939                        0
        0.737745915305102         2.33277203520549                        0
        0.739413137712571         2.34264913276634                        0
         0.74108036012004         2.35273579983201                        0
        0.742747582527509         2.36304147038465                        0
        0.744414804934978         2.37357628278468                        0
        0.746082027342447         2.38435115493982                        0
        0.747749249749917          2.3953778700754                        0
        0.749416472157386         2.40666917498573                        0
        0.751083694564855         2.41823889305956                        0
        0.752750916972324         2.43010205488108                        0
        0.754418139379793         2.44227504986843                        0
        0.756085361787262         2.45477580322421                        0
        0.757752584194732         2.46762398357002                        0
        0.759419806602201         2.48084124800738                        0
         0.76108702900967         2.49445153318706                        0
        0.762754251417139         2.50848140338888                        0
        0.764421473824608         2.52296046986255                        0
        0.766088696232077         2.53792190008912                        0
        0.767755918639546         2.55340304168072                        0
        0.769423141047016         2.56944619408637                        0
        0.771090363454485         2.58609957323112                        0
        0.772757585861954         2.60341853149547                        0
        0.774424808269423         2.62146712060956                        0
        0.776092030676892         2.64032012327298                        0
        0.777759253084362         2.66006573721571                        0
        0.779426475491831         2.68080918753691                        0
          0.7810936978993         2.70267769221244                        0
        0.782760920306769         2.72582745654331                        0
        0.784428142714238         2.75045381125849                        0
        0.786095365121707         2.77680641382487                        0
        0.787762587529176         2.80521299281001                        0
        0.789429809936645         2.83611835149928                        0
        0.791097032344115         2.87015264836975                        0
        0.792764254751584         2.90826132085341                        0
        0.794431477159053         2.95198231931473                        0
        0.796098699566522         3.00414704245754                        0
        0.797765921973991         3.07124029813763                        0
        0.799433144381461         3.17918862032576                        0
         0.80110036678893         3.28854255045417        0.164604217173604
        0.802767589196399         3.27959570118295        0.260643039650036
        0.804434811603868         3.27067575343112        0.329425824982243
        0.806102034011337          3.2617825332459        0.385819108988276
        0.807769256418806         3.25291586802047        0.434674477050263
        0.809436478826275         3.24407558654424        0.478309498159895
        0.811103701233745           3.235261518947        0.518046949919183
        0.812770923641214         3.22647349669485        0.554726880017756
        0.814438146048683         3.21771135257634        0.588922553725526
        0.816105368456152         3.20897492068879        0.621046054328704
        0.817772590863621         3.20026403642485        0.651405514206032
        0.819439813271091         3.19157853645909        0.680238584672829
         0.82110703567856         3.18291825873492        0.707733196341132
        0.822774258086029          3.1742830424594        0.734041055498724
        0.824441480493498         3.16567272805908        0.759286761819641
        0.826108702900967          3.1570871572054        0.783574168543793
        0.827775925308436         3.14852617280503        0.806990941192086
        0.829443147715905         3.13998961894502        0.829611902111233
        0.831110370123374         3.13147734091363        0.851501534384762
        0.832777592530844         3.12298918518004        0.872715889943721
        0.834444814938313         3.11452499938239        0.893304066623161
        0.836112037345782         3.10608463232589        0.913309367616594
        0.837779259753251         3.09766793393154        0.932770223080148
         0.83944648216072         3.08927475528368         0.95172093098886
         0.84111370456819         3.08090494857943        0.970192258812866
        0.842780926975659         3.07255836712707        0.988211936729219
        0.844448149383128         3.06423486533502          1.0058050653774
        0.846115371790597         3.05593429870074         1.02299445560865
        0.847782594198066         3.04765652379987         1.03980091361556
        0.849449816605535         3.03940139827548         1.05624348181975
        0.851117039013004         3.03116878082743          1.0723396436408
        0.852784261420473         3.02295853120184         1.08810549856271
        0.854451483827943         3.01477051018076         1.10355591260789
        0.856118706235412         3.00660457957185         1.11870464832056
        0.857785928642881         2.99846060219822         1.13356447757572
         0.85945315105035         2.99033844188847         1.14814727991332
        0.861120373457819         2.98223796346669           1.162464128609
        0.862787595865289          2.9741590327427         1.17652536630412
        0.864454818272757         2.96610151650234         1.19034067170553
        0.866122040680227          2.9580652824979         1.20391911861379
        0.867789263087696         2.95005019943863         1.21726922833367
        0.869456485495165         2.94205613698138         1.23039901635395
        0.871123707902634         2.93408296572134         1.24331603404594
        0.872790930310103          2.9261305571829         1.25602740601704
        0.874458152717573         2.91819878381056         1.26853986366146
        0.876125375125042         2.91028751896001         1.28085977537227
        0.877792597532511         2.90239663688925           1.292993173813
         0.87945981993998         2.89452601274987         1.30494578059226
        0.881127042347449         2.88667552257839         1.31672302863821
        0.882794264754919         2.87884504328766         1.32833008253039
        0.884461487162387         2.87103445265845         1.33977185701311
        0.886128709569856         2.86324362933104         1.35105303388581
        0.887795931977326           2.855472452797         1.36217807744163
        0.889463154384795         2.84772080339646         1.37315124860428
        0.891130376792264         2.83998856228797          1.3839766178955
        0.892797599199733         2.83227561147357         1.39465807734943
        0.894464821607202         2.82458183376883         1.40519935147712
        0.896132044014672         2.81690711280057         1.41560400737236
        0.897799266422141         2.80925133299904         1.42587546403995
         0.89946648882961         2.80161437958445         1.43601700101868
        0.901133711237079         2.79399613858277         1.44603176636323
        0.902800933644548         2.78639649678319         1.45592278404266
        0.904468156052017         2.77881534175406         1.46569296080694
        0.906135378459486         2.77125256182968         1.47534509256777
        0.907802600866956         2.76370804610308         1.48488187033518
        0.909469823274425         2.75618168441881         1.49430588574732
        0.911137045681894         2.74867336736589         1.50361963622716
        0.912804268089363         2.74118298627072         1.51282552979661
        0.914471490496832         2.73371043319019         1.52192588957544
        0.916138712904301         2.72625560090475         1.53092295799023
        0.917805935311771         2.71881838291165         1.53981890071577
         0.91947315771924         2.71139867341818         1.54861581036966
        0.921140380126709         2.70399636733502         1.55731570997869
        0.922807602534178         2.69661136026964         1.56592055623431
        0.924474824941647          2.6892435485198         1.57443224255248
        0.926142047349116         2.68189282906708         1.58285260195239
        0.927809269756585         2.67455909957049         1.59118340976695
        0.929476492164055         2.66724225836017         1.59942638619696
        0.931143714571524         2.65994220443115         1.60758319871996
        0.932810936978993          2.6526588374371         1.61565546436378
        0.934478159386462         2.64539205768428         1.62364475185404
        0.936145381793931         2.63814176612545         1.63155258364403
        0.937812604201401         2.63090786435387         1.63938043783485
         0.93947982660887         2.62369025459736         1.64712974999306
        0.941147049016339         2.61648883971244         1.65480191487233
        0.942814271423808         2.60930352317851         1.66239828804548
        0.944481493831277         2.60213420909211         1.66992018745242
        0.946148716238746          2.5949808021612         1.67736889486928
        0.947815938646215         2.58784320769953         1.68474565730372
        0.949483161053684         2.58072133162107          1.6920516883208
        0.951150383461154         2.57361508043449         1.69928816930369
        0.952817605868623         2.56652436123767         1.70645625065312
        0.954484828276092         2.55944908171231         1.71355705292918
        0.956152050683561         2.55238915011857         1.72059166793885
         0.95781927309103         2.54534447528973         1.72756115977239
          0.9594864954985           2.538314966627         1.73446656579153
        0.961153717905969         2.53130053409427         1.74130889757222
        0.962820940313438         2.52430108821299         1.74808914180445
        0.964488162720907         2.51731654005708         1.75480826115153
        0.966155385128376         2.51034680125542         1.76146719507107
        0.967822607535845         2.50339178395666         1.76806686059975
        0.969489829943314         2.49645140086952         1.77460815310378
        0.971157052350784         2.48952556522781         1.78109194699699
        0.972824274758253         2.48261419079303         1.78751909642809
        0.974491497165722         2.47571719184961         1.79389043593887
        0.976158719573191         2.46883448320017         1.80020678109478
         0.97782594198066         2.46196598016076         1.80646892908926
         0.97949316438813         2.45511159855627         1.81267765932324
        0.981160386795599         2.44827125471574         1.81883373396099
        0.982827609203068         2.44144486546782         1.82493789846357
        0.984494831610537         2.43463234813627         1.83099088210083
        0.986162054018006         2.42783362053542         1.83699339844329
        0.987829276425475         2.42104860096575         1.84294614583451
        0.989496498832944         2.41427720820953         1.84884980784527
        0.991163721240413         2.40751936152638         1.85470505371007
        0.992830943647883         2.40077498064904         1.86051253874705
        0.994498166055352         2.39404398577905         1.86627290476199
        0.996165388462821          2.3873262975825         1.87198678043712
         0.99783261087029         2.38062183718588         1.87765478170546
        0.999499833277759         2.37393052617191         1.88327751211138
         1.00116705568523         2.36725228657538         1.88885556315793
          1.0028342780927         2.36058704087915         1.89438951464161
         1.00450150050017         2.35393471201004         1.89987993497512
         1.00616872290764         2.34729522333488         1.90532738149849
          1.0078359453151         2.34066849865652         1.91073240077936
         1.00950316772257         2.33405446220988         1.91609552890263
         1.01117039013004         2.32745303865811         1.92141729175005
         1.01283761253751         2.32086415308871          1.9266982052702
         1.01450483494498         2.31428773100969         1.93193877573919
         1.01617205735245         2.30772369834582         1.93713950001252
         1.01783927975992         2.30117198143484         1.94230086576846
         1.01950650216739         2.29463250702377         1.94742335174334
         1.02117372457486         2.28810520226524         1.95250742795892
         1.02284094698233          2.2815899947138         1.95755355594244
          1.0245081693898         2.27508681232232         1.96256218893933
         1.02617539179727         2.26859558343843         1.96753377211916
         1.02784261420473         2.26211623680093         1.97246874277487
          1.0295098366122         2.25564870153629         1.97736753051572
         1.03117705901967         2.24919290715516         1.98223055745404
         1.03284428142714          2.2427487835489         1.98705823838623
         1.03451150383461         2.23631626098618         1.99185098096797
         1.03617872624208         2.22989527010953         1.99660918588414
         1.03784594864955         2.22348574193204         2.00133324701342
