        quarkChemPot[GeV]       baryonChemPot[GeV]                   T[GeV]        pressure[GeVfm-3]        rhoB_broken[fm-3]        massU_broken[GeV]        massD_broken[GeV]        massS_broken[GeV]    energyDens_broken[GeVfm-3]      entropyDens_broken[fm-3]       sigmaU_broken[GeV]       sigmaD_broken[GeV]       sigmaS_broken[GeV]        rhoU_broken[fm-3]        rhoD_broken[fm-3]        rhoS_broken[fm-3]      rhoB_restored[fm-3]      massU_restored[GeV]      massD_restored[GeV]      massS_restored[GeV]  energyDens_restored[GeVfm-3]    entropyDens_restored[fm-3]     sigmaU_restored[GeV]     sigmaD_restored[GeV]     sigmaS_restored[GeV]      rhoU_restored[fm-3]      rhoD_restored[fm-3]      rhoS_restored[fm-3]
        0.359896957051013         1.07969087115304                   0.0095     9.30939232421461e-05      0.00337516061083178        0.365409288869449        0.365409288869449        0.548485018849993           0.00387195023106923            0.0337804267496574      -0.0140774516673852      -0.0140774516673852      -0.0170993319285791     3.88995978497524e-05     3.88995978497508e-05     3.53878479244856e-13        0.398997586812374       0.0537458257963748       0.0537458257963744        0.464455145652244             0.433719437829489             0.317734700978332     -0.00191404592731168     -0.00191404592731167      -0.0159445011985163        0.004598549308126      0.00459854930812601     1.92516255587208e-09
        0.359872920239562         1.07961876071869                   0.0096     9.62627554396481e-05      0.00345665606049166        0.365356050841636        0.365356050841637        0.548461436480561           0.00396703652433821            0.0345238070332845      -0.0140754179076603      -0.0140754179076603      -0.0170990489591395     3.98388539176333e-05     3.98388539176292e-05     4.42159728163798e-13        0.398963622661994        0.053770098340131       0.0537700983401299        0.464456820784709             0.433714478244714             0.321055117704953     -0.00191500827068289     -0.00191500827068285      -0.0159445271903886      0.00459815773099174      0.00459815773099174     2.18821524770374e-09
        0.359848659470223         1.07954597841067                   0.0097     9.94980123402132e-05      0.00353904109255658        0.365302259749985        0.365302259749986        0.548437611831644           0.00406321828798231            0.0352740949921061      -0.0140733630040046      -0.0140733630040046      -0.0170987630613413     4.07883626427653e-05     4.07883626427628e-05     5.50025483488445e-13         0.39892940853549       0.0537946025948421       0.0537946025948417        0.464458511984513             0.433709576809067             0.324374862588518     -0.00191597980076154     -0.00191597980076153      -0.0159445534051908       0.0045977632579469       0.0045977632579469     2.48101029292628e-09
        0.359824175179607         1.07947252553882                   0.0098     0.000102800213102955       0.0036223137935463        0.365247917349671         0.36524791734967        0.548413545764549           0.00416049447330048            0.0360312721826859      -0.0140712870229672      -0.0140712870229672      -0.0170984742448665     4.17481019698953e-05     4.17481019698961e-05      6.8127603285774e-13        0.398894946050325       0.0538193384375762       0.0538193384375753        0.464460219192797             0.433704735174246             0.327693933644117     -0.00191696051273547     -0.00191696051273543       -0.015944579839473      0.00459736590631716      0.00459736590631716      2.8061796845521e-09
        0.359799467801334           1.079398403404                   0.0099     0.000106169873701789      0.00370647229964964        0.365193025358434        0.365193025358435        0.548389239124506           0.00425886408324298            0.0367953206507118      -0.0140691900296641      -0.0140691900296641      -0.0170981825191999      4.2718050415907e-05     4.27180504159048e-05     8.40341533704388e-13        0.398860236816343       0.0538443057525332       0.0538443057525331        0.464461942346854             0.433699954985244             0.331012329091276     -0.00191795040208052     -0.00191795040208052      -0.0159446064895708      0.00459696569325907      0.00459696569325907     3.16651801919322e-09
        0.359774537766579         1.07932361329974                     0.01     0.000109607506993167      0.00379151479576849         0.36513758545731        0.365137585457311         0.54836469274099           0.00435832617142882            0.0375662229173554      -0.0140670720878064      -0.0140670720878064      -0.0170978878936328     4.36981870587474e-05     4.36981870587463e-05     1.03236791084899e-12        0.398825282438264       0.0538695044301234       0.0538695044301235        0.464463681379922             0.433695237883149             0.334330047357182     -0.00191894946452422     -0.00191894946452422       -0.015944633351597      0.00459656263578645      0.00459656263578645     3.56498730709276e-09
        0.359749385503752         1.07924815651126                   0.0101     0.000113113622771163      0.00387743951425493        0.365081599291544        0.365081599291545        0.548339907428127           0.00445887984080466            0.0383439619636182      -0.0140649332597348      -0.0140649332597348       -0.017097590377268     4.46884915228439e-05     4.46884915228389e-05     1.26331176089885e-12        0.398790084514605       0.0538949343673756       0.0538949343673766        0.464465436221099             0.433690585504073             0.337647087077921     -0.00191995769606223     -0.00191995769606226       -0.015944660421437      0.00459615675075559      0.00459615675075559     4.00472164167759e-09
         0.35972401143868         1.07917203431604                   0.0102     0.000116688727828885      0.00396424473387296        0.365025068471363        0.365025068471362        0.548314883985034            0.0045605242425638            0.0391285212169349      -0.0140627736064495      -0.0140627736064494      -0.0170972899790238     4.56889439670628e-05     4.56889439670653e-05     1.54004488107981e-12        0.398754644638604       0.0539205954676722       0.0539205954676723        0.464467206795195             0.433685999480239             0.340963447100374     -0.00192097509294776     -0.00192097509294776      -0.0159446876947416      0.00459574805487359      0.00459574805487359     4.48903171835543e-09
        0.359698415994717         1.07909524798415                   0.0103      0.00012033332597202      0.00405192877877309        0.364967994572719        0.364967994572719        0.548289623196145           0.00466325857511491            0.0399198845380891      -0.0140605931876384      -0.0140605931876384      -0.0170969867076375     4.66995250728652e-05     4.66995250728658e-05     1.87046905092757e-12        0.398718964398936       0.0539464876404189       0.0539464876404198          0.4644689930226             0.433681481440853             0.344279126483829     -0.00192200165167898     -0.00192200165167901      -0.0159447151669213      0.00459533656470454      0.00459533656470454     5.02140919244979e-09
        0.359672599592457         1.07901779877737                   0.0104     0.000124047918102821      0.00414049001731394        0.364910379138164        0.364910379138164        0.548264125831596           0.00476708208279595            0.0407180362074448      -0.0140583920617108      -0.0140583920617108      -0.0170966805716703     4.77202160306291e-05     4.77202160306284e-05     2.26364170380776e-12        0.398683045378658       0.0539726108015607       0.0539726108015606        0.464470794819204             0.433677033011054              0.34759412450035     -0.00192303736901925     -0.00192303736901924      -0.0159447428331411      0.00459492229665518      0.00459492229665518     5.60553086682174e-09
