               rhoB[fm-3]                   T[GeV]               massU[GeV]               massD[GeV]               massS[GeV]        quarkChemPot[GeV]       baryonChemPot[GeV]        pressure[GeVfm-3]   energyDensity[GeVfm-3]     entropyDensity[fm-3]              sigmaU[GeV]              sigmaD[GeV]              sigmaS[GeV]               rhoU[fm-3]               rhoD[fm-3]               rhoS[fm-3]
       0.0501225112556278                        0        0.333380282812002        0.333380282811994        0.534786855919041        0.378228727468362         1.13468618240509     0.000182466218464667       0.0566908547562507                        0       -0.012850999559882      -0.0128509995598817      -0.0169313947315068     0.000577674891840478     0.000577674891840636                        0
       0.0511229614807404                        0        0.332685435356937         0.33268543535695        0.534500735258779        0.378176459191652         1.13452937757496     0.000174527581147186       0.0578259741109237                        0      -0.0128243276243263      -0.0128243276243269      -0.0169278094061248     0.000589205339135597     0.000589205339135355                        0
       0.0521234117058529                        0        0.331989940691831        0.331989940691724         0.53421482634603        0.378121252843764         1.13436375853129     0.000165977073242748       0.0589609321585858                        0        -0.01279762807071      -0.0127976280707057      -0.0169242235112309     0.000600735786430809      0.00060073578643277                        0
       0.0531238619309655                        0        0.331293790363033        0.331293790362984        0.533929127579706        0.378063196171175         1.13418958851352     0.000156810909880299       0.0600957202138859                        0      -0.0127709005659977      -0.0127709005659958      -0.0169206370306116     0.000612266233729332     0.000612266233730232                        0
        0.054124312156078                        0        0.330596976016849        0.330596976016839        0.533643637428103        0.378002372991814         1.13400711897544     0.000147025464589795       0.0612303298485533                        0      -0.0127441447808641      -0.0127441447808637      -0.0169170499488595     0.000623796681029076     0.000623796681029257                        0
       0.0551247623811906                        0        0.329899489392267        0.329899489392243        0.533358354425897        0.377938863441545         1.13381659032463     0.000136617261932995       0.0623647528806524                        0      -0.0127173603894213      -0.0127173603894204      -0.0169134622513392     0.000635327128329534     0.000635327128329977                        0
       0.0561252126063032                        0        0.329201322315426        0.329201322315448        0.533073277171624        0.377872744201949         1.13361823260585      0.00012558297198648       0.0634989813631989                        0      -0.0126905470690013      -0.0126905470690022      -0.0169098739241592      0.00064685757563181     0.000646857575631399                        0
       0.0571256628314157                        0        0.328502466693629        0.328502466693557        0.532788404325067        0.377804088709495         1.13341226612849     0.000113919403734658       0.0646330075747433                        0      -0.0126637044999352      -0.0126637044999323      -0.0169062849541424     0.000658388022933999      0.00065838802293534                        0
       0.0581261130565283                        0        0.327802914510073         0.32780291451008        0.532503734605046        0.377732967349576         1.13319890204873     0.000101623500226485       0.0657668240093224                        0      -0.0126368323653451      -0.0126368323653454      -0.0169026953288022     0.000669918470238481     0.000669918470238348                        0
       0.0591265632816408                        0        0.327102657818894        0.327102657818894        0.532219266787108        0.377659447635242         1.13297834290573     8.86923328905248e-05       0.0669004233681634                        0      -0.0126099303509615      -0.0126099303509615       -0.016899105036316     0.000681448917542985     0.000681448917542987                        0
