        quarkChemPot[GeV]       baryonChemPot[GeV]                   T[GeV]        pressure[GeVfm-3]        rhoB_broken[fm-3]        massU_broken[GeV]        massD_broken[GeV]        massS_broken[GeV]    energyDens_broken[GeVfm-3]      entropyDens_broken[fm-3]       sigmaU_broken[GeV]       sigmaD_broken[GeV]       sigmaS_broken[GeV]        rhoU_broken[fm-3]        rhoD_broken[fm-3]        rhoS_broken[fm-3]      rhoB_restored[fm-3]      massU_restored[GeV]      massD_restored[GeV]      massS_restored[GeV]  energyDens_restored[GeVfm-3]    entropyDens_restored[fm-3]     sigmaU_restored[GeV]     sigmaD_restored[GeV]     sigmaS_restored[GeV]      rhoU_restored[fm-3]      rhoD_restored[fm-3]      rhoS_restored[fm-3]
        0.342960041078228         1.02888012323468                  0.00115      2.5811858346808e-09     8.86559925351902e-27        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          1.42240320975444e-24      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975     1.02178321861439e-28     1.02178321861439e-28     2.55008041087203e-91        0.348657065057363       0.0365244356158883       0.0365244356158816        0.389697910470815              0.35876658382269            0.0350107315921202       -0.001262967833086     -0.00126296783308577      -0.0137161246790621      0.00401836275179651      0.00401836275179654     8.12804498062922e-24
        0.342959704903208         1.02887911470962                  0.00116      2.5811858346808e-09     1.40550500663701e-26        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          2.23612415724719e-24      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975     1.61988083195861e-28     1.61988083195861e-28     1.40697915349613e-90        0.348656672523185       0.0365245664478794       0.0365245664478788        0.389697923682796             0.358766531536805            0.0353151337825227     -0.00126297322978989     -0.00126297322978987       -0.013716124921415       0.0040183582277387      0.00401835822773871     1.16862528891458e-23
        0.342959365817361         1.02887809745208                  0.00117      2.5811858346808e-09     2.21097093103959e-26        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          3.48841153754767e-24      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975     2.54820111938149e-28     2.54820111938149e-28     7.54031350993917e-90         0.34865627659008        0.036524698413596       0.0365246984135989        0.389697937009327             0.358766478797067            0.0356195349611256     -0.00126297867325841     -0.00126297867325852       -0.013716125165869      0.00401835366450738      0.00401835366450737     1.66999877689608e-23
        0.342959023821206         1.02887707146362                  0.00118      2.5811858346808e-09     3.45179796150634e-26        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          5.40135772750006e-24      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975     3.97828632927952e-28     3.97828632927952e-28     3.92807565551791e-89        0.348655877259791       0.0365248315126434       0.0365248315126457        0.389697950450356             0.358766425605276            0.0359239351193731     -0.00126298416347601     -0.00126298416347609      -0.0137161254124233      0.00401834906212264      0.00401834906212263     2.37233294705038e-23
         0.34295867891404         1.02887603674212                  0.00119      2.5811858346808e-09     5.34936096472943e-26        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          8.30239822385846e-24      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975     6.16527671482764e-28     6.16527671482764e-28      1.9905310498697e-88        0.348655474529998       0.0365249657455452       0.0365249657455463        0.389697964005949             0.358766371959003            0.0362283342483186     -0.00126298970046367     -0.00126298970046371      -0.0137161256610791      0.00401834442055772      0.00401834442055772     3.35056789094277e-23
        0.342958331096342         1.02887499328903                   0.0012      2.5811858346808e-09     8.23061713801283e-26        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09           1.2670939240278e-23      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975     9.48599889299458e-28     9.48599889299458e-28     9.81875419553488e-88        0.348655068402297       0.0365251011119926       0.0365251011119893        0.389697977676071             0.358766317859879            0.0365327323394106     -0.00126299528420898     -0.00126299528420887      -0.0137161259118357      0.00401833973983104      0.00401833973983105     4.70551356664641e-23
        0.342957980368244         1.02887394110473                  0.00121      2.5811858346808e-09     1.25751734444879e-25        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          1.92041594910676e-23      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975     1.44932122796356e-27     1.44932122796356e-27     4.71771700235267e-87        0.348654658877109       0.0365252376119832       0.0365252376119814        0.389697991460728             0.358766263308307            0.0368371293839352     -0.00126300091471149     -0.00126300091471143      -0.0137161261646933      0.00401833501994745      0.00401833501994745     6.57206626315078e-23
        0.342957626729595         1.02887288018879                  0.00122      2.5811858346808e-09     1.90818844057922e-25        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          2.89092720884293e-23      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975     2.19923647661368e-27     2.19923647661368e-27     2.20940688540091e-86        0.348654245953963       0.0365253752455881       0.0365253752455902        0.389698005359929             0.358766208303786            0.0371415253731345     -0.00126300659197438     -0.00126300659197445      -0.0137161264196519      0.00401833026090152      0.00401833026090151      9.1298076359567e-23
        0.342957270180004         1.02887181054001                  0.00123      2.5811858346808e-09     2.87624857018507e-25        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          4.32320735976654e-23      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975      3.3149507862226e-27      3.3149507862226e-27     1.00915757785937e-85         0.34865382963159       0.0365255140130492       0.0365255140130514        0.389698019373692             0.358766152844996            0.0374459202982156     -0.00126301231600767     -0.00126301231600775      -0.0137161266767121      0.00401832546267861       0.0040183254626786     1.26166108519216e-22
        0.342956910719857         1.02887073215957                  0.00124      2.5811858346808e-09     4.30724238497237e-25        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          6.42349550213748e-23      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975     4.96420812808843e-27     4.96420812808843e-27     4.49825569413452e-85        0.348653409911257       0.0365256539142091       0.0365256539141981        0.389698033502007             0.358766096933213            0.0377503141505259     -0.00126301808680456     -0.00126301808680418      -0.0137161269358735      0.00401832062529331      0.00401832062529335     1.73460244246484e-22
        0.342956548349399          1.0288696450482                  0.00125      2.5811858346808e-09     6.40925545159136e-25        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          9.48419339171734e-23      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975      7.3868324937532e-27      7.3868324937532e-27     1.95787596325658e-84        0.348652986793783       0.0365257949488969       0.0365257949488883        0.389698047744867             0.358766040569252            0.0380547069214219     -0.00126302390435833     -0.00126302390435803       -0.013716127197136      0.00401831574875511      0.00401831574875514     2.37293801955234e-22
        0.342956183067918         1.02886854920375                  0.00126      2.5811858346808e-09     9.47800023665153e-25        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          1.39173976871027e-22      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975     1.09236401408395e-26     1.09236401408395e-26     8.32583977728225e-84         0.34865256027684       0.0365259371175791       0.0365259371175793        0.389698062102305             0.358765983750714            0.0383590986020359     -0.00126302976868801     -0.00126302976868802      -0.0137161274605003      0.00401831083303717      0.00401831083303717     3.23037829269333e-22
        0.342955814875872         1.02886744462762                  0.00127      2.5811858346808e-09     1.39312519516389e-24        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          2.03005276929479e-22      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975     1.60561277939824e-26     1.60561277939824e-26      3.4610747216205e-83        0.348652130361949       0.0365260804199967       0.0365260804199944        0.389698076574305             0.358765926479129            0.0386634891837111     -0.00126303567978301     -0.00126303567978294       -0.013716127725966      0.00401830587815697      0.00401830587815698     4.37673910651437e-22
        0.342955443773469         1.02886633132041                  0.00128      2.5811858346808e-09     2.03558542261039e-24        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          2.94380675629978e-22      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975      2.3460647897589e-26      2.3460647897589e-26     1.40722884405107e-82         0.34865169704979       0.0365262248560669       0.0365262248560619        0.389698091160863             0.358765868755174            0.0389678786577862     -0.00126304163763982     -0.00126304163763964      -0.0137161279935331      0.00401830088412238       0.0040183008841224     5.90236977939864e-22
        0.342955069760344         1.02886520928103                  0.00129      2.5811858346808e-09     2.95715321710068e-24        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          4.24446625665731e-22      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975     3.40819548199822e-26     3.40819548199822e-26     5.59903176152755e-82        0.348651260339196       0.0365263704259752       0.0365263704259682        0.389698105861996             0.358765810577634            0.0392722670154859     -0.00126304764226639     -0.00126304764226614      -0.0137161282632019      0.00401829585091996      0.00401829585091999     7.92368767806679e-22
        0.342954692836604         1.02886407850981                   0.0013      2.5811858346808e-09      4.2717060417256e-24        0.402731181383957        0.402731181383957        0.569096385285579          -2.5811858346808e-09          6.08563650483644e-22      -0.0139500737621886      -0.0139500737621886      -0.0161994910196975     4.92325157440025e-26     4.92325157440025e-26     2.18108369724685e-81          0.3486508202305       0.0365265171297635       0.0365265171297625        0.389698120677708             0.358765751946822            0.0395766542481225     -0.00126305369366392     -0.00126305369366389      -0.0137161285349724      0.00401829077855355      0.00401829077855355     1.05900676116303e-21
