         temperature[GeV]            effMassU[GeV]            effMassD[GeV]            effMassS[GeV]            chemPotU[GeV]            chemPotD[GeV]            chemPotS[GeV]          pressure[GeV^4]     energyDensity[GeV^4]    entropyDensity[GeV^3]     quarkDensityU[GeV^3]     quarkDensityD[GeV^3]     quarkDensityS[GeV^3]
                    0.075        0.365961086437913        0.365961086437908         0.54863045564118      0.00250125062531266      0.00250125062531266      0.00250125062531266     7.14932310908606e-06     5.17090829929845e-05     0.000784672345841736     1.39987595789314e-06      1.3998759578932e-06     3.90717632298206e-07
                    0.075        0.365960887207209        0.365960887207211        0.548630355587446      0.00275137568784392      0.00275137568784392      0.00275137568784392     7.15016104339133e-06     5.17151596969509e-05     0.000784742191401255     1.53992540074133e-06     1.53992540074131e-06     4.29806307927663e-07
                    0.075        0.365960668992514        0.365960668992512        0.548630245999987      0.00300150075037519      0.00300150075037519      0.00300150075037519     7.15107881944094e-06     5.17218154192436e-05      0.00078481869117234     1.67999251621923e-06     1.67999251621927e-06     4.68899816188056e-07
                    0.075        0.365960431791161        0.365960431791156        0.548630126877496      0.00325162581290645      0.00325162581290645      0.00325162581290645     7.15207644760851e-06     5.17290502377518e-05     0.000784901845771572     1.82007891185812e-06     1.82007891185821e-06     5.07998596644341e-07
                    0.075        0.365960175600324        0.365960175600316        0.548629998218557      0.00350175087543772      0.00350175087543772      0.00350175087543772     7.15315393961385e-06     5.17368642364777e-05     0.000784991655865494     1.96018619543041e-06     1.96018619543055e-06     5.47103088922747e-07
                    0.075        0.365959900416882        0.365959900416875        0.548629860021626      0.00375187593796898      0.00375187593796898      0.00375187593796898     7.15431130751676e-06     5.17452575069591e-05     0.000785088122177772     2.10031597497195e-06     2.10031597497209e-06     5.86213732715983e-07
                    0.075        0.365959606237545        0.365959606237542        0.548629712285075      0.00400200100050025      0.00400200100050025      0.00400200100050025     7.15554856502154e-06     5.17542301465557e-05       0.0007851912454824     2.24046985880005e-06     2.24046985880011e-06     6.25330967788132e-07
                    0.075        0.365959293058741        0.365959293058743        0.548629555007123      0.00425212606303152      0.00425212606303152      0.00425212606303152     7.15686572583252e-06     5.17637822604125e-05     0.000785301026608412     2.38064945553571e-06     2.38064945553568e-06     6.64455233980007e-07
                    0.075        0.365958960876681        0.365958960876681        0.548629388185883      0.00450225112556278      0.00450225112556278      0.00450225112556278     7.15826280493076e-06     5.17739139601694e-05     0.000785417466439571     2.52085637412289e-06     2.52085637412289e-06     7.03586971214182e-07
                    0.075        0.365958609687394        0.365958609687396        0.548629211819393      0.00475237618809405      0.00475237618809405      0.00475237618809405     7.15973981892104e-06     5.17846253632812e-05     0.000785540565910133     2.66109222384747e-06     2.66109222384744e-06     7.42726619499907e-07
                    0.075        0.365958239486606        0.365958239486612        0.548629025905535      0.00500250125062531      0.00500250125062531      0.00500250125062531     7.16129678419303e-06     5.17959165952445e-05     0.000785670326009809     2.80135861436052e-06     2.80135861436037e-06     7.81874618938532e-07
                    0.075        0.365957850269878         0.36595785026989        0.548628830442083      0.00525262631315658      0.00525262631315658      0.00525262631315658     7.16293371874621e-06     5.18077877876069e-05     0.000785806747781251     2.94165715569531e-06     2.94165715569501e-06     8.21031409728515e-07
