         temperature[GeV]            effMassU[GeV]            effMassD[GeV]            effMassS[GeV]            chemPotU[GeV]            chemPotD[GeV]            chemPotS[GeV]          pressure[GeV^4]     energyDensity[GeV^4]    entropyDensity[GeV^3]     quarkDensityU[GeV^3]     quarkDensityD[GeV^3]     quarkDensityS[GeV^3]
                     0.12        0.366981318453402        0.366981318453475         0.54202761554696       0.0115057528764382       0.0115057528764382       0.0115057528764382     0.000206462806904208      0.00117383026438293       0.0114859468878198      6.6132152410094e-05     6.61321524100773e-05      3.9775262578473e-05
                     0.12        0.366972424896816        0.366972424896998         0.54202096756233       0.0117558779389695       0.0117558779389695       0.0117558779389695      0.00020650630810759      0.00117408547757621       0.0114877096270718     6.75761429028479e-05     6.75761429028055e-05     4.06432136538215e-05
                     0.12        0.366963338452267         0.36696333845217        0.542014175442572       0.0120060030015007       0.0120060030015007       0.0120060030015007     0.000206550748903307      0.00117434620818968       0.0114895104141151     6.90205429530018e-05      6.9020542953025e-05     4.15113761072102e-05
                     0.12        0.366954059012382        0.366954059012352         0.54200723911078        0.012256128064032        0.012256128064032        0.012256128064032     0.000206596129529165      0.00117461245810883       0.0114913492579385     7.04653613656504e-05     7.04653613656578e-05     4.23797544699822e-05
                     0.12        0.366944586475611        0.366944586475541        0.542000158494195       0.0125062531265633       0.0125062531265633       0.0125062531265633     0.000206642450295228      0.00117488422916973       0.0114932261675357     7.19106069496859e-05     7.19106069497034e-05     4.32483532750927e-05
                     0.12        0.366934920726468        0.366934920726396        0.541992933509894       0.0127563781890945       0.0127563781890945       0.0127563781890945     0.000206689711417685      0.00117516152338167       0.0114951411523746     7.33562885227306e-05     7.33562885227487e-05     4.41171770584864e-05
                     0.12        0.366925061658561        0.366925061658456        0.541985564081394       0.0130065032516258       0.0130065032516258       0.0130065032516258      0.00020673791321351      0.00117544434266539       0.0114970942218396     7.48024149055933e-05     7.48024149056206e-05     4.49862303575829e-05
                     0.12        0.366915009154929        0.366915009155502        0.541978050125591       0.0132566283141571       0.0132566283141571       0.0132566283141571     0.000206787055943083      0.00117573268906537       0.0114990853856876     7.62489949272976e-05     7.62489949271463e-05     4.58555177125637e-05
                     0.12         0.36690476310167        0.366904763101741        0.541970391559999       0.0135067533766883       0.0135067533766883       0.0135067533766883     0.000206837139901966      0.00117602656462607       0.0115011146537817     7.76960374217459e-05     7.76960374217267e-05     4.67250436657202e-05
                     0.12        0.366894323379304         0.36689432337912        0.541962588299059       0.0137568784392196       0.0137568784392196       0.0137568784392196     0.000206888165374543      0.00117632597145314       0.0115031820362152     7.91435512300776e-05      7.9143551230128e-05     4.75948127618654e-05
                     0.12         0.36688368987126        0.366883689871275         0.54195464025983       0.0140070035017509       0.0140070035017509       0.0140070035017509     0.000206940132697918      0.00117663091163089       0.0115052875431557     8.05915451985099e-05     8.05915451985058e-05     4.84648295477887e-05
                     0.12        0.366872862449944         0.36687286245012        0.541946547350444       0.0142571285642821       0.0142571285642821       0.0142571285642821     0.000206993042131207      0.00117694138739464       0.0115074311851918     8.20400281822836e-05     8.20400281822337e-05     4.93350985735112e-05
                     0.12        0.366861840991904        0.366861840992134        0.541938309482322       0.0145072536268134       0.0145072536268134       0.0145072536268134     0.000207046893996352      0.00117725740094249       0.0115096129729379     8.34890090416279e-05     8.34890090415614e-05     5.02056243910548e-05
                     0.12        0.366850625372885        0.366850625372724        0.541929926566931       0.0147573786893447       0.0147573786893447       0.0147573786893447     0.000207101688638744      0.00117757895449043       0.0115118329171659     8.49384966431792e-05     8.49384966432265e-05     5.10764115548059e-05
                     0.12        0.366839215457054        0.366839215456985        0.541921398506196       0.0150075037518759       0.0150075037518759       0.0150075037518759     0.000207157426321689      0.00117790605040924       0.0115140910290646     8.63884998632846e-05     8.63884998633052e-05     5.19474646226397e-05
                     0.12        0.366827611120531         0.36682761112031         0.54191272521187       0.0152576288144072       0.0152576288144072       0.0152576288144072     0.000207214107442677      0.00117823869093941       0.0115163873196682     8.78390275812134e-05     8.78390275812805e-05     5.28187881537923e-05
                     0.12        0.366815812223166        0.366815812223056        0.541903906583572       0.0155077538769385       0.0155077538769385       0.0155077538769385      0.00020727173228513      0.00117857687852262       0.0115187218005476     8.92900886876414e-05     8.92900886876752e-05      5.3690386711393e-05
                     0.12         0.36680381863056        0.366803818630471        0.541894942524615       0.0157578789394697       0.0157578789394697       0.0157578789394697     0.000207330301200098      0.00117892061555488       0.0115210944832688     9.07416920782138e-05     9.07416920782417e-05     5.45622648607092e-05
                     0.12        0.366791630204203         0.36679163020392        0.541885832935872        0.016008004002001        0.016008004002001        0.016008004002001     0.000207389814534789      0.00117926990448785       0.0115235053796405     9.21938466566153e-05     9.21938466567056e-05     5.54344271698907e-05
                     0.12        0.366779246803051        0.366779246803166        0.541876577716535       0.0162581290645323       0.0162581290645323       0.0162581290645323     0.000207450272641796       0.0011796247478127       0.0115259545016565     9.36465613342316e-05     9.36465613341943e-05     5.63068782099315e-05
