                   T[GeV]                nU[GeV^3]                nD[GeV^3]                nS[GeV^3]             nUBar[GeV^3]             nDBar[GeV^3]            nSBbar[GeV^3]                W[GeV^-2]               effMU[GeV]               effMD[GeV]               effMS[GeV]              effCPU[GeV]              effCPD[GeV]              effCPS[GeV]
                    0.165      0.00307229762190444       0.0030722976218937      0.00143199748327176     0.000970226256265852     0.000970226256262119     0.000434044226201201          1.5940490501609        0.240345442804682        0.240345442806108        0.479906710151553                      0.1                      0.1                      0.1
                    0.166      0.00315478028753417      0.00315478028753642      0.00147816172387862      0.00100438183260253      0.00100438183260332     0.000451470736527702         1.55920467056008        0.236950768967352        0.236950768967054        0.478222816783834                      0.1                      0.1                      0.1
                    0.167       0.0032388400750815      0.00323884007508669        0.001525420790479      0.00103945044566243      0.00103945044566427     0.000469435977393727         1.52454388153661        0.233479763961854        0.233479763961171        0.476515239980382                      0.1                      0.1                      0.1
                    0.168      0.00332447999031772       0.0033244799903348      0.00157378643446773      0.00107544367450662      0.00107544367451273      0.00048795020420641         1.49007589242481        0.229931155980441        0.229931155978206        0.474784481068602                      0.1                      0.1                      0.1
                    0.169      0.00341169993772847      0.00341169993771821      0.00162327066993127      0.00111237195971933      0.00111237195971562     0.000507023446469352         1.45581118371067        0.226303782290331        0.226303782291669          0.4730311468078                      0.1                      0.1                      0.1
                     0.17      0.00350049626588212      0.00350049626589153      0.00167388368830371      0.00115024438609253      0.00115024438609596     0.000526665445885121          1.4217623183124        0.222596622940867        0.222596622939643        0.471255962662444                      0.1                      0.1                      0.1
                    0.171      0.00359086126254183      0.00359086126254952      0.00172563465199379      0.00118906843689846      0.00118906843690129     0.000546885586280406         1.38794411536189         0.21880884071611        0.218808840715111        0.469459787309925                      0.1                      0.1                      0.1
                    0.172      0.00368278259617148      0.00368278259617193      0.00177853130971714      0.00122884971711859      0.00122884971711876     0.000567692814603118         1.35437371517684        0.214939828441242        0.214939828441185        0.467643628430915                      0.1                      0.1                      0.1
                    0.173      0.00377624270155171      0.00377624270156008      0.00183257978432581      0.00126959164328451      0.00126959164328766     0.000589095552273425         1.32107104710292        0.210989264854944        0.210989264853859        0.465808659800833                      0.1                      0.1                      0.1
                    0.174      0.00387121838558423      0.00387121838558423      0.00188778439199938      0.00131129520297678      0.00131129520297678     0.000611101613907562         1.28805894104936        0.206957144506255        0.206957144506255        0.463956231481504                      0.1                      0.1                      0.1
                    0.175      0.00396767905907231      0.00396767905907231      0.00194414719185545      0.00135395817958584      0.00135395817958584     0.000633718032751092          1.2553637159505        0.202843989708833        0.202843989708833        0.462087919695935                      0.1                      0.1                      0.1
                    0.176      0.00406558906876569       0.0040655890687657      0.00200166800899402      0.00139757532568347      0.00139757532568347      0.00065695103992712         1.22301412779078        0.198650737468434        0.198650737468433        0.460205500657435                      0.1                      0.1                      0.1
                    0.177      0.00416489821444101      0.00416489821444101      0.00206034396492172      0.00144213755470211      0.00144213755470211     0.000680805876022023         1.19104632851561         0.19437896648933         0.19437896648933        0.458310999270309                      0.1                      0.1                      0.1
                    0.178      0.00426555664964628      0.00426555664964626      0.00212016923764289      0.00148763158387728      0.00148763158387727     0.000705286674807101         1.15949485707361        0.190030974305487         0.19003097430549        0.456406699719071                      0.1                      0.1                      0.1
                    0.179      0.00436749872902783      0.00436749872902782      0.00218113478007499      0.00153403948369593      0.00153403948369592     0.000730396329174024         1.12840198814282        0.185609895907029        0.185609895907031        0.454495160955883                      0.1                      0.1                      0.1
                     0.18      0.00447065007849616      0.00447065007849618      0.00224322805681992      0.00158133824533823      0.00158133824533824     0.000756136359550794          1.0978128615086        0.181119830010332         0.18111983001033        0.452579228256181                      0.1                      0.1                      0.1
